PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
1986_ALABAMA,ALABAMA,1986,,53672.0,56939.0,57261.0,45396.0,,,733735.0
1987_ALABAMA,ALABAMA,1987,,54454.0,56671.0,56472.0,45742.0,,,729234.0
1988_ALABAMA,ALABAMA,1988,,54265.0,57531.0,55262.0,45571.0,,,724751.0
1989_ALABAMA,ALABAMA,1989,,55478.0,59944.0,54912.0,43482.0,,,723743.0
1990_ALABAMA,ALABAMA,1990,,54067.0,58666.0,57024.0,42031.0,,,721806.0
1991_ALABAMA,ALABAMA,1991,,54125.0,58520.0,56607.0,41725.0,,,722004.0
1992_ALABAMA,ALABAMA,1992,8224.0,55460.0,57948.0,58025.0,41167.0,,,731634.0
1993_ALABAMA,ALABAMA,1993,8264.0,56598.0,57497.0,60004.0,39900.0,,,734288.0
1994_ALABAMA,ALABAMA,1994,9051.0,57723.0,56773.0,59165.0,41730.0,,,736531.0
1995_ALABAMA,ALABAMA,1995,9324.0,59739.0,56486.0,59914.0,40981.0,,,746149.0
1996_ALABAMA,ALABAMA,1996,9633.0,60949.0,57098.0,58305.0,42510.0,,,747932.0
1997_ALABAMA,ALABAMA,1997,9886.0,58326.0,57431.0,58210.0,44272.0,472847.0,208148.0,749207.0
1998_ALABAMA,ALABAMA,1998,10341.0,58055.0,58610.0,57105.0,43957.0,473954.0,205630.0,747980.0
1999_ALABAMA,ALABAMA,1999,10548.0,56120.0,60012.0,56201.0,42576.0,472019.0,202045.0,740732.0
2000_ALABAMA,ALABAMA,2000,10836.0,55112.0,59749.0,56951.0,42512.0,472686.0,201358.0,739992.0
2001_ALABAMA,ALABAMA,2001,11841.0,54148.0,58929.0,56591.0,42909.0,469591.0,201610.0,737190.0
2002_ALABAMA,ALABAMA,2002,9715.0,55499.0,58690.0,57576.0,45521.0,467993.0,206159.0,739366.0
2003_ALABAMA,ALABAMA,2003,1852.0,56541.0,57323.0,59663.0,42005.0,466920.0,205907.0,731220.0
2004_ALABAMA,ALABAMA,2004,1994.0,56964.0,56182.0,59286.0,42672.0,462799.0,208383.0,730140.0
2005_ALABAMA,ALABAMA,2005,2623.0,58692.0,55919.0,59643.0,43452.0,466164.0,212414.0,741761.0
2006_ALABAMA,ALABAMA,2006,3872.0,58209.0,56720.0,59573.0,44471.0,466583.0,214968.0,743632.0
2007_ALABAMA,ALABAMA,2007,3592.0,55972.0,57795.0,58792.0,46200.0,466414.0,216941.0,742919.0
2008_ALABAMA,ALABAMA,2008,6470.0,56205.0,58593.0,57809.0,46763.0,465403.0,217590.0,745668.0
2009_ALABAMA,ALABAMA,2009,7774.0,57019.0,59512.0,57027.0,48164.0,464601.0,219495.0,748889.0
2010_ALABAMA,ALABAMA,2010,8179.0,57665.0,59117.0,57992.0,49719.0,467768.0,221940.0,755552.0
2011_ALABAMA,ALABAMA,2011,8282.0,57602.0,56491.0,57919.0,49510.0,461122.0,217615.0,744621.0
2012_ALABAMA,ALABAMA,2012,9032.0,59428.0,55859.0,58151.0,48945.0,458974.0,217203.0,744637.0
2013_ALABAMA,ALABAMA,2013,9415.0,59757.0,55719.0,58799.0,48965.0,458327.0,218705.0,746204.0
2014_ALABAMA,ALABAMA,2014,11076.0,57939.0,55479.0,57471.0,49929.0,454081.0,221068.0,744164.0
2015_ALABAMA,ALABAMA,2015,13230.0,55613.0,55808.0,55792.0,50668.0,452764.0,222182.0,743789.0
2016_ALABAMA,ALABAMA,2016,14755.0,55474.0,57945.0,55055.0,52320.0,452063.0,222638.0,744930.0
2017_ALABAMA,ALABAMA,2017,15520.0,54985.0,58541.0,55226.0,52848.0,,219387.0,742444.0
1986_ALASKA,ALASKA,1986,,10334.0,8706.0,7313.0,6753.0,,,107848.0
1987_ALASKA,ALASKA,1987,1191.0,9759.0,8273.0,7278.0,7160.0,,,106869.0
1988_ALASKA,ALASKA,1988,1747.0,8637.0,8517.0,7184.0,6851.0,,,106481.0
1989_ALASKA,ALASKA,1989,1782.0,9652.0,9010.0,7572.0,6402.0,,,109280.0
1990_ALASKA,ALASKA,1990,1713.0,10107.0,9487.0,7967.0,6486.0,,,113903.0
1991_ALASKA,ALASKA,1991,1914.0,10405.0,9883.0,8430.0,6621.0,,,118680.0
1992_ALASKA,ALASKA,1992,2371.0,10152.0,9748.0,8789.0,6714.0,,,122487.0
1993_ALASKA,ALASKA,1993,2787.0,10329.0,10156.0,9160.0,6975.0,,,125948.0
1994_ALASKA,ALASKA,1994,2593.0,10309.0,10318.0,9503.0,7057.0,,,127057.0
1995_ALASKA,ALASKA,1995,2419.0,10567.0,10222.0,9573.0,7111.0,,,127618.0
1996_ALASKA,ALASKA,1996,2186.0,10451.0,10055.0,9627.0,7370.0,,,129919.0
1997_ALASKA,ALASKA,1997,2183.0,10249.0,10473.0,9954.0,7771.0,83217.0,36474.0,132123.0
1998_ALASKA,ALASKA,1998,2017.0,9838.0,10555.0,10497.0,8403.0,85124.0,38394.0,135373.0
1999_ALASKA,ALASKA,1999,1344.0,9583.0,10926.0,10575.0,8381.0,84674.0,38790.0,134391.0
2000_ALASKA,ALASKA,2000,1210.0,9677.0,10646.0,10377.0,8335.0,83555.0,38914.0,133356.0
2001_ALASKA,ALASKA,2001,1253.0,10095.0,10718.0,10702.0,8340.0,83540.0,39461.0,134358.0
2002_ALASKA,ALASKA,2002,1391.0,10069.0,10084.0,10840.0,8810.0,82920.0,39984.0,134364.0
2003_ALASKA,ALASKA,2003,1883.0,9475.0,10115.0,11140.0,8651.0,82337.0,40238.0,133933.0
2004_ALASKA,ALASKA,2004,1760.0,9870.0,9674.0,10857.0,8766.0,80351.0,40989.0,132970.0
2005_ALASKA,ALASKA,2005,1914.0,9934.0,9495.0,10793.0,9578.0,79377.0,42063.0,133288.0
2006_ALASKA,ALASKA,2006,1832.0,9795.0,9589.0,10155.0,10039.0,78540.0,42441.0,132608.0
2007_ALASKA,ALASKA,2007,1679.0,9625.0,9420.0,9953.0,10092.0,77676.0,42049.0,131029.0
2008_ALASKA,ALASKA,2008,1905.0,9744.0,9756.0,9673.0,9787.0,77614.0,41399.0,130662.0
2009_ALASKA,ALASKA,2009,2475.0,9804.0,10046.0,9626.0,9779.0,78545.0,40837.0,131661.0
2010_ALASKA,ALASKA,2010,2990.0,10120.0,9917.0,9622.0,9643.0,78880.0,40114.0,132104.0
2011_ALASKA,ALASKA,2011,2755.0,10453.0,9667.0,9527.0,9918.0,78849.0,39110.0,131167.0
2012_ALASKA,ALASKA,2012,3131.0,10569.0,9756.0,9806.0,9696.0,79369.0,38420.0,131489.0
2013_ALASKA,ALASKA,2013,3247.0,10632.0,9722.0,9677.0,9500.0,78835.0,38230.0,130944.0
2014_ALASKA,ALASKA,2014,3074.0,10559.0,9812.0,9653.0,9671.0,79112.0,38431.0,131176.0
2015_ALASKA,ALASKA,2015,3369.0,10409.0,10118.0,9400.0,9651.0,80011.0,38688.0,132477.0
2016_ALASKA,ALASKA,2016,3246.0,10274.0,10320.0,9410.0,9740.0,80644.0,38573.0,132737.0
2017_ALASKA,ALASKA,2017,3586.0,10196.0,10398.0,9478.0,9882.0,,38254.0,132872.0
1986_ARIZONA,ARIZONA,1986,,43759.0,40187.0,38060.0,35777.0,,,534538.0
1987_ARIZONA,ARIZONA,1987,,49182.0,44032.0,40269.0,36513.0,,,572421.0
1988_ARIZONA,ARIZONA,1988,607.0,48132.0,45518.0,39317.0,36962.0,,,574890.0
1989_ARIZONA,ARIZONA,1989,877.0,49164.0,50508.0,42172.0,35618.0,,,607615.0
1990_ARIZONA,ARIZONA,1990,1693.0,53839.0,53041.0,45802.0,34645.0,,,639853.0
1991_ARIZONA,ARIZONA,1991,2411.0,54410.0,54684.0,47200.0,36122.0,,,656980.0
1992_ARIZONA,ARIZONA,1992,2544.0,53497.0,55433.0,49081.0,37410.0,,,673477.0
1993_ARIZONA,ARIZONA,1993,3164.0,57656.0,57701.0,53500.0,37614.0,,,709453.0
1994_ARIZONA,ARIZONA,1994,3540.0,59545.0,60032.0,55334.0,40119.0,,,737424.0
1995_ARIZONA,ARIZONA,1995,4027.0,61420.0,60202.0,56407.0,39197.0,,,743566.0
1996_ARIZONA,ARIZONA,1996,4495.0,64613.0,62793.0,60514.0,42041.0,,,799250.0
1997_ARIZONA,ARIZONA,1997,4674.0,63857.0,65170.0,60138.0,44259.0,522450.0,217764.0,814113.0
1998_ARIZONA,ARIZONA,1998,5209.0,65312.0,67764.0,63943.0,45813.0,543670.0,224867.0,848262.0
1999_ARIZONA,ARIZONA,1999,1772.0,67051.0,70418.0,65338.0,47907.0,551623.0,228813.0,852612.0
2000_ARIZONA,ARIZONA,2000,2037.0,68347.0,72295.0,65526.0,49501.0,567626.0,236933.0,877696.0
2001_ARIZONA,ARIZONA,2001,6624.0,72119.0,74270.0,69643.0,52162.0,585206.0,249920.0,922180.0
2002_ARIZONA,ARIZONA,2002,7533.0,71357.0,71139.0,69841.0,60820.0,576817.0,276984.0,937755.0
2003_ARIZONA,ARIZONA,2003,9376.0,76365.0,76207.0,76376.0,68815.0,613442.0,307272.0,1012068.0
2004_ARIZONA,ARIZONA,2004,9730.0,80614.0,77110.0,78595.0,71035.0,627544.0,320690.0,1043298.0
2005_ARIZONA,ARIZONA,2005,9979.0,83529.0,80458.0,80683.0,79180.0,645851.0,354901.0,1094454.0
2006_ARIZONA,ARIZONA,2006,14905.0,85388.0,81388.0,80769.0,71388.0,659167.0,308576.0,1068249.0
2007_ARIZONA,ARIZONA,2007,15854.0,86742.0,82876.0,81196.0,76275.0,668290.0,316376.0,1087447.0
2008_ARIZONA,ARIZONA,2008,16748.0,87229.0,83793.0,81576.0,76735.0,667539.0,316048.0,1087817.0
2009_ARIZONA,ARIZONA,2009,9175.0,84191.0,83686.0,82163.0,79283.0,666897.0,317397.0,1077831.0
2010_ARIZONA,ARIZONA,2010,8554.0,82860.0,82862.0,80636.0,81326.0,660440.0,319747.0,1071751.0
2011_ARIZONA,ARIZONA,2011,8860.0,84433.0,82566.0,81294.0,81179.0,665998.0,320807.0,1080319.0
2012_ARIZONA,ARIZONA,2012,9304.0,86265.0,83892.0,82769.0,81751.0,671982.0,321634.0,1089384.0
2013_ARIZONA,ARIZONA,2013,8791.0,86258.0,84282.0,83849.0,84291.0,679992.0,327144.0,1102445.0
2014_ARIZONA,ARIZONA,2014,8839.0,83241.0,85535.0,84596.0,84913.0,687823.0,331552.0,1111695.0
2015_ARIZONA,ARIZONA,2015,8747.0,79396.0,86594.0,84084.0,84854.0,687144.0,333579.0,1109040.0
2016_ARIZONA,ARIZONA,2016,9704.0,79760.0,89184.0,86312.0,86960.0,694046.0,339195.0,1123137.0
2017_ARIZONA,ARIZONA,2017,14124.0,79520.0,88092.0,86287.0,84330.0,,333079.0,1110851.0
1986_ARKANSAS,ARKANSAS,1986,,34070.0,32799.0,34053.0,28729.0,,,437438.0
1987_ARKANSAS,ARKANSAS,1987,,33695.0,32468.0,33810.0,29499.0,,,437036.0
1988_ARKANSAS,ARKANSAS,1988,,34023.0,33777.0,33461.0,30074.0,,,436387.0
1989_ARKANSAS,ARKANSAS,1989,,33543.0,34651.0,33353.0,28505.0,,,434960.0
1990_ARKANSAS,ARKANSAS,1990,,34052.0,34438.0,34384.0,27734.0,,,436286.0
1991_ARKANSAS,ARKANSAS,1991,,33799.0,34496.0,34527.0,27544.0,,,438518.0
1992_ARKANSAS,ARKANSAS,1992,808.0,33511.0,34632.0,36011.0,27651.0,,,441490.0
1993_ARKANSAS,ARKANSAS,1993,1248.0,34337.0,34255.0,36471.0,27169.0,,,444271.0
1994_ARKANSAS,ARKANSAS,1994,1652.0,35620.0,34488.0,36437.0,27161.0,,,447565.0
1995_ARKANSAS,ARKANSAS,1995,1525.0,36731.0,33955.0,36696.0,27083.0,,,453257.0
1996_ARKANSAS,ARKANSAS,1996,1980.0,36442.0,33855.0,37064.0,27613.0,,,457349.0
1997_ARKANSAS,ARKANSAS,1997,1672.0,35761.0,34067.0,36229.0,29204.0,282911.0,133449.0,456497.0
1998_ARKANSAS,ARKANSAS,1998,1390.0,34120.0,35034.0,35936.0,29123.0,282517.0,132507.0,452256.0
1999_ARKANSAS,ARKANSAS,1999,1425.0,34218.0,35707.0,35403.0,29316.0,281082.0,132893.0,451034.0
2000_ARKANSAS,ARKANSAS,2000,2001.0,33941.0,35724.0,34873.0,28918.0,281091.0,131511.0,449959.0
2001_ARKANSAS,ARKANSAS,2001,1623.0,34981.0,35216.0,35372.0,28849.0,280237.0,131418.0,449805.0
2002_ARKANSAS,ARKANSAS,2002,1938.0,35283.0,33835.0,36102.0,29277.0,280571.0,131716.0,450985.0
2003_ARKANSAS,ARKANSAS,2003,2573.0,36391.0,34070.0,37004.0,28840.0,281834.0,132712.0,454523.0
2004_ARKANSAS,ARKANSAS,2004,7688.0,36967.0,33884.0,37369.0,28640.0,282856.0,134641.0,463115.0
2005_ARKANSAS,ARKANSAS,2005,10372.0,38070.0,34951.0,37279.0,29351.0,286781.0,138237.0,474206.0
2006_ARKANSAS,ARKANSAS,2006,10895.0,38058.0,35581.0,36026.0,29617.0,287207.0,139689.0,476409.0
2007_ARKANSAS,ARKANSAS,2007,12795.0,38192.0,35710.0,35944.0,30708.0,288518.0,138921.0,479016.0
2008_ARKANSAS,ARKANSAS,2008,13254.0,37997.0,36345.0,35387.0,30256.0,289953.0,137196.0,478965.0
2009_ARKANSAS,ARKANSAS,2009,13504.0,38115.0,36479.0,35715.0,30567.0,292256.0,136213.0,480559.0
2010_ARKANSAS,ARKANSAS,2010,14059.0,37701.0,36873.0,36237.0,30330.0,293680.0,136156.0,482114.0
2011_ARKANSAS,ARKANSAS,2011,14466.0,37305.0,36662.0,36339.0,30441.0,293926.0,136959.0,483114.0
2012_ARKANSAS,ARKANSAS,2012,14290.0,40463.0,36140.0,36607.0,30734.0,292641.0,138428.0,486157.0
2013_ARKANSAS,ARKANSAS,2013,14984.0,39900.0,36321.0,36660.0,31646.0,294621.0,140185.0,489979.0
2014_ARKANSAS,ARKANSAS,2014,14834.0,38503.0,35922.0,36788.0,32428.0,295622.0,141653.0,490917.0
2015_ARKANSAS,ARKANSAS,2015,16083.0,37509.0,35893.0,36882.0,32385.0,296050.0,142242.0,492132.0
2016_ARKANSAS,ARKANSAS,2016,16181.0,36917.0,38598.0,36351.0,32881.0,297045.0,143085.0,493447.0
2017_ARKANSAS,ARKANSAS,2017,16827.0,36942.0,38800.0,36631.0,33097.0,,143487.0,496085.0
1986_CALIFORNIA,CALIFORNIA,1986,,380608.0,325902.0,304787.0,251281.0,,,4377989.0
1987_CALIFORNIA,CALIFORNIA,1987,,392112.0,335078.0,311579.0,266028.0,,,4488398.0
1988_CALIFORNIA,CALIFORNIA,1988,,403237.0,352076.0,318856.0,257450.0,,,4618120.0
1989_CALIFORNIA,CALIFORNIA,1989,,410631.0,379538.0,330967.0,243023.0,,,4771978.0
1990_CALIFORNIA,CALIFORNIA,1990,,423740.0,399293.0,347479.0,244142.0,,,4950474.0
1991_CALIFORNIA,CALIFORNIA,1991,,428392.0,412613.0,355168.0,260693.0,,,5107145.0
1992_CALIFORNIA,CALIFORNIA,1992,59067.0,431763.0,418418.0,363296.0,270675.0,,,5254844.0
1993_CALIFORNIA,CALIFORNIA,1993,59954.0,444104.0,420233.0,380223.0,277271.0,,,5327231.0
1994_CALIFORNIA,CALIFORNIA,1994,66450.0,448237.0,426919.0,388561.0,285132.0,,,5407475.0
1995_CALIFORNIA,CALIFORNIA,1995,69182.0,472334.0,428553.0,399039.0,287428.0,,,5536406.0
1996_CALIFORNIA,CALIFORNIA,1996,73233.0,469965.0,435217.0,406456.0,298669.0,,,5686198.0
1997_CALIFORNIA,CALIFORNIA,1997,76584.0,463684.0,451069.0,412604.0,317595.0,3591033.0,1578929.0,5803887.0
1998_CALIFORNIA,CALIFORNIA,1998,81926.0,459262.0,462241.0,424768.0,334852.0,3666271.0,1627284.0,5926037.0
1999_CALIFORNIA,CALIFORNIA,1999,85992.0,459771.0,489356.0,431730.0,347914.0,3734997.0,1675778.0,6038590.0
2000_CALIFORNIA,CALIFORNIA,2000,89919.0,459771.0,489043.0,441877.0,357789.0,3804640.0,1707952.0,6140814.0
2001_CALIFORNIA,CALIFORNIA,2001,100351.0,457165.0,485301.0,461133.0,365907.0,3871843.0,1745295.0,6247726.0
2002_CALIFORNIA,CALIFORNIA,2002,109264.0,456940.0,491510.0,473553.0,385181.0,3917027.0,1807054.0,6353667.0
2003_CALIFORNIA,CALIFORNIA,2003,114939.0,456941.0,493415.0,500143.0,395194.0,3929869.0,1854518.0,6413867.0
2004_CALIFORNIA,CALIFORNIA,2004,119410.0,455155.0,488045.0,498806.0,409576.0,3897579.0,1915361.0,6441557.0
2005_CALIFORNIA,CALIFORNIA,2005,125099.0,458440.0,477828.0,489560.0,423241.0,3848455.0,1953077.0,6437202.0
2006_CALIFORNIA,CALIFORNIA,2006,119824.0,454605.0,470542.0,491871.0,443253.0,3830950.0,1993972.0,6406750.0
2007_CALIFORNIA,CALIFORNIA,2007,68002.0,454743.0,467305.0,490054.0,468281.0,3801685.0,2011865.0,6343471.0
2008_CALIFORNIA,CALIFORNIA,2008,70497.0,461063.0,463904.0,486390.0,476156.0,3770281.0,2013687.0,6322528.0
2009_CALIFORNIA,CALIFORNIA,2009,71783.0,471058.0,465866.0,472856.0,478503.0,3717166.0,1997064.0,6263438.0
2010_CALIFORNIA,CALIFORNIA,2010,72404.0,468036.0,463691.0,476639.0,492545.0,3749960.0,1993538.0,6289578.0
2011_CALIFORNIA,CALIFORNIA,2011,73630.0,488070.0,462082.0,467626.0,494144.0,3742708.0,1977069.0,6287834.0
2012_CALIFORNIA,CALIFORNIA,2012,74360.0,489274.0,468007.0,465967.0,496754.0,3763810.0,1965168.0,6299451.0
2013_CALIFORNIA,CALIFORNIA,2013,75951.0,506831.0,470515.0,472381.0,498403.0,3771067.0,1952314.0,6312623.0
2014_CALIFORNIA,CALIFORNIA,2014,76641.0,511985.0,475192.0,467038.0,496901.0,3767745.0,1949755.0,6312161.0
2015_CALIFORNIA,CALIFORNIA,2015,,530531.0,485885.0,465322.0,492835.0,3748465.0,1941009.0,6226737.0
2016_CALIFORNIA,CALIFORNIA,2016,80903.0,535379.0,471141.0,472340.0,484169.0,3747077.0,1939323.0,6309138.0
2017_CALIFORNIA,CALIFORNIA,2017,83853.0,531725.0,466660.0,474828.0,489221.0,,1943939.0,6304266.0
1986_COLORADO,COLORADO,1986,2227.0,45843.0,41114.0,40066.0,37327.0,,,558415.0
1987_COLORADO,COLORADO,1987,2333.0,47065.0,41406.0,38541.0,39231.0,,,560236.0
1988_COLORADO,COLORADO,1988,2396.0,46599.0,43381.0,39524.0,37538.0,,,560081.0
1989_COLORADO,COLORADO,1989,3366.0,45412.0,45339.0,39697.0,34799.0,,,562755.0
1990_COLORADO,COLORADO,1990,4351.0,46337.0,47341.0,41075.0,33582.0,,,574213.0
1991_COLORADO,COLORADO,1991,5358.0,47875.0,49387.0,42334.0,33108.0,,,593030.0
1992_COLORADO,COLORADO,1992,7410.0,47588.0,50648.0,45025.0,34533.0,,,612635.0
1993_COLORADO,COLORADO,1993,7249.0,47598.0,50807.0,47665.0,34770.0,,,625062.0
1994_COLORADO,COLORADO,1994,9853.0,48673.0,51877.0,49332.0,35464.0,,,640521.0
1995_COLORADO,COLORADO,1995,10472.0,50316.0,52783.0,51180.0,35480.0,,,656279.0
1996_COLORADO,COLORADO,1996,12520.0,50707.0,52524.0,52269.0,37179.0,,,673438.0
1997_COLORADO,COLORADO,1997,12861.0,51408.0,53023.0,52632.0,39263.0,429624.0,192259.0,687167.0
1998_COLORADO,COLORADO,1998,13068.0,50859.0,54382.0,53556.0,40076.0,436825.0,197136.0,699135.0
1999_COLORADO,COLORADO,1999,12857.0,50378.0,56154.0,54599.0,41999.0,442631.0,200982.0,708109.0
2000_COLORADO,COLORADO,2000,15377.0,51039.0,57056.0,55384.0,43502.0,450150.0,207942.0,724508.0
2001_COLORADO,COLORADO,2001,19516.0,53079.0,58028.0,56540.0,44912.0,456561.0,212989.0,742145.0
2002_COLORADO,COLORADO,2002,20368.0,53872.0,57318.0,57664.0,46790.0,460225.0,217397.0,751862.0
2003_COLORADO,COLORADO,2003,19993.0,55913.0,56437.0,58897.0,48924.0,460419.0,221368.0,757693.0
2004_COLORADO,COLORADO,2004,21256.0,56968.0,56425.0,59397.0,50387.0,462471.0,225281.0,765976.0
2005_COLORADO,COLORADO,2005,23211.0,59398.0,57151.0,59929.0,51818.0,467266.0,229951.0,779826.0
2006_COLORADO,COLORADO,2006,24554.0,60922.0,57877.0,59497.0,53922.0,473565.0,234985.0,794026.0
2007_COLORADO,COLORADO,2007,25649.0,61576.0,59449.0,58396.0,55334.0,478501.0,236141.0,801867.0
2008_COLORADO,COLORADO,2008,28280.0,63985.0,61058.0,58733.0,55936.0,488039.0,238139.0,818443.0
2009_COLORADO,COLORADO,2009,29701.0,64190.0,62929.0,59129.0,58526.0,497487.0,240990.0,832368.0
2010_COLORADO,COLORADO,2010,30593.0,65182.0,63819.0,59684.0,60899.0,505302.0,242239.0,843316.0
2011_COLORADO,COLORADO,2011,31091.0,66361.0,64560.0,61156.0,61398.0,513402.0,243411.0,854265.0
2012_COLORADO,COLORADO,2012,30375.0,66951.0,65921.0,62260.0,62503.0,520184.0,246051.0,863561.0
2013_COLORADO,COLORADO,2013,31741.0,67225.0,66140.0,63820.0,62836.0,528653.0,249380.0,876999.0
2014_COLORADO,COLORADO,2014,31663.0,66068.0,66809.0,65116.0,63001.0,536632.0,254643.0,889006.0
2015_COLORADO,COLORADO,2015,32224.0,64631.0,68176.0,65957.0,65317.0,541348.0,260909.0,899112.0
2016_COLORADO,COLORADO,2016,32452.0,64011.0,69376.0,67659.0,66244.0,543056.0,265500.0,905019.0
2017_COLORADO,COLORADO,2017,33048.0,63574.0,69784.0,67854.0,68112.0,,270405.0,910280.0
1986_CONNECTICUT,CONNECTICUT,1986,3620.0,37432.0,31912.0,32229.0,34742.0,,,468847.0
1987_CONNECTICUT,CONNECTICUT,1987,3830.0,38426.0,32489.0,31729.0,34805.0,,,465465.0
1988_CONNECTICUT,CONNECTICUT,1988,3884.0,38689.0,34074.0,31713.0,32164.0,,,460637.0
1989_CONNECTICUT,CONNECTICUT,1989,4694.0,39264.0,35148.0,31127.0,29186.0,,,461560.0
1990_CONNECTICUT,CONNECTICUT,1990,5185.0,40594.0,36333.0,32382.0,27859.0,,,469123.0
1991_CONNECTICUT,CONNECTICUT,1991,5486.0,40822.0,37381.0,32968.0,28339.0,,,481050.0
1992_CONNECTICUT,CONNECTICUT,1992,5731.0,41319.0,38058.0,33691.0,28366.0,,,488476.0
1993_CONNECTICUT,CONNECTICUT,1993,6216.0,42338.0,39093.0,34662.0,27979.0,,,496298.0
1994_CONNECTICUT,CONNECTICUT,1994,7601.0,43511.0,40737.0,35665.0,28640.0,,,506824.0
1995_CONNECTICUT,CONNECTICUT,1995,8093.0,44148.0,41365.0,37320.0,28282.0,,,517935.0
1996_CONNECTICUT,CONNECTICUT,1996,9147.0,43213.0,41969.0,37991.0,28882.0,,,527129.0
1997_CONNECTICUT,CONNECTICUT,1997,9680.0,42382.0,43175.0,39089.0,29660.0,340533.0,140872.0,535164.0
1998_CONNECTICUT,CONNECTICUT,1998,10056.0,42500.0,44520.0,40254.0,30437.0,346825.0,145317.0,544698.0
1999_CONNECTICUT,CONNECTICUT,1999,10518.0,42193.0,45307.0,41205.0,31670.0,351202.0,150080.0,553993.0
2000_CONNECTICUT,CONNECTICUT,2000,10484.0,41570.0,44682.0,42597.0,32591.0,354391.0,155734.0,562179.0
2001_CONNECTICUT,CONNECTICUT,2001,11050.0,41906.0,44990.0,43954.0,34301.0,357061.0,160211.0,570228.0
2002_CONNECTICUT,CONNECTICUT,2002,11150.0,41224.0,44021.0,44422.0,36059.0,353624.0,164025.0,570023.0
2003_CONNECTICUT,CONNECTICUT,2003,11823.0,42310.0,43494.0,45854.0,37229.0,353661.0,169409.0,577203.0
2004_CONNECTICUT,CONNECTICUT,2004,12448.0,41886.0,42652.0,45072.0,38340.0,349835.0,173221.0,577390.0
2005_CONNECTICUT,CONNECTICUT,2005,12774.0,41206.0,42876.0,44680.0,38662.0,345725.0,175354.0,575059.0
2006_CONNECTICUT,CONNECTICUT,2006,13577.0,40834.0,42107.0,44609.0,40027.0,343652.0,177037.0,575100.0
2007_CONNECTICUT,CONNECTICUT,2007,14180.0,39889.0,42488.0,43670.0,40927.0,339965.0,176592.0,570626.0
2008_CONNECTICUT,CONNECTICUT,2008,14952.0,40684.0,41792.0,43027.0,40743.0,336582.0,174980.0,567198.0
2009_CONNECTICUT,CONNECTICUT,2009,15689.0,39866.0,41510.0,42999.0,41029.0,334409.0,174004.0,563968.0
2010_CONNECTICUT,CONNECTICUT,2010,15921.0,39670.0,41155.0,42346.0,41381.0,331884.0,173071.0,560546.0
2011_CONNECTICUT,CONNECTICUT,2011,16022.0,38840.0,40138.0,42511.0,40677.0,328515.0,171060.0,554437.0
2012_CONNECTICUT,CONNECTICUT,2012,16393.0,39410.0,40895.0,42020.0,40743.0,324906.0,170245.0,550954.0
2013_CONNECTICUT,CONNECTICUT,2013,16922.0,38274.0,39810.0,41460.0,40775.0,321966.0,169038.0,546200.0
2014_CONNECTICUT,CONNECTICUT,2014,17987.0,37654.0,39699.0,41165.0,40018.0,319247.0,167790.0,542678.0
2015_CONNECTICUT,CONNECTICUT,2015,18385.0,36641.0,39077.0,40320.0,40321.0,315851.0,167056.0,537933.0
2016_CONNECTICUT,CONNECTICUT,2016,18536.0,36621.0,39859.0,41128.0,40831.0,313686.0,166275.0,535118.0
2017_CONNECTICUT,CONNECTICUT,2017,18579.0,36225.0,38873.0,40310.0,40802.0,,165742.0,531288.0
1986_DELAWARE,DELAWARE,1986,286.0,7696.0,6620.0,6880.0,6621.0,,,94410.0
1987_DELAWARE,DELAWARE,1987,281.0,7772.0,7027.0,6711.0,6867.0,,,95659.0
1988_DELAWARE,DELAWARE,1988,293.0,7876.0,7592.0,6857.0,6807.0,,,96678.0
1989_DELAWARE,DELAWARE,1989,294.0,7814.0,7864.0,6934.0,6314.0,,,97808.0
1990_DELAWARE,DELAWARE,1990,344.0,7980.0,8236.0,7256.0,5897.0,,,99658.0
1991_DELAWARE,DELAWARE,1991,435.0,8137.0,8185.0,7503.0,5953.0,,,102196.0
1992_DELAWARE,DELAWARE,1992,463.0,8025.0,8272.0,8012.0,6129.0,,,104321.0
1993_DELAWARE,DELAWARE,1993,565.0,8153.0,8285.0,8265.0,5882.0,,,105547.0
1994_DELAWARE,DELAWARE,1994,618.0,7523.0,8367.0,8563.0,5865.0,,,106813.0
1995_DELAWARE,DELAWARE,1995,670.0,7775.0,8527.0,8566.0,6211.0,,,108461.0
1996_DELAWARE,DELAWARE,1996,597.0,8002.0,8329.0,8820.0,6447.0,,,110549.0
1997_DELAWARE,DELAWARE,1997,572.0,8039.0,8758.0,8905.0,6741.0,70161.0,33188.0,111960.0
1998_DELAWARE,DELAWARE,1998,602.0,8025.0,8538.0,8964.0,6770.0,71328.0,33307.0,113262.0
1999_DELAWARE,DELAWARE,1999,716.0,7779.0,8685.0,8957.0,6490.0,71779.0,32562.0,112836.0
2000_DELAWARE,DELAWARE,2000,706.0,7691.0,8848.0,9075.0,7104.0,72404.0,33875.0,114676.0
2001_DELAWARE,DELAWARE,2001,586.0,7615.0,9065.0,9396.0,7028.0,73059.0,34257.0,115560.0
2002_DELAWARE,DELAWARE,2002,665.0,7761.0,9007.0,9961.0,7178.0,73795.0,34121.0,116342.0
