YEAR,STATE,DEMO,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
1998,HAWAII,G04_AM_A,,Reading,4
1998,HAWAII,G04_HP_A,,Reading,4
1998,HAWAII,G04_TR_A,,Reading,4
1998,IDAHO,G04_WH_A,,Reading,4
1998,IDAHO,G04_BL_A,,Reading,4
1998,IDAHO,G04_HI_A,,Reading,4
1998,IDAHO,G04_AS_A,,Reading,4
1998,IDAHO,G04_AM_A,,Reading,4
1998,IDAHO,G04_HP_A,,Reading,4
1998,IDAHO,G04_TR_A,,Reading,4
1998,ILLINOIS,G04_WH_A,,Reading,4
1998,ILLINOIS,G04_BL_A,,Reading,4
1998,ILLINOIS,G04_HI_A,,Reading,4
1998,ILLINOIS,G04_AS_A,,Reading,4
1998,ILLINOIS,G04_AM_A,,Reading,4
1998,ILLINOIS,G04_HP_A,,Reading,4
1998,ILLINOIS,G04_TR_A,,Reading,4
1998,INDIANA,G04_WH_A,,Reading,4
1998,INDIANA,G04_BL_A,,Reading,4
1998,INDIANA,G04_HI_A,,Reading,4
1998,INDIANA,G04_AS_A,,Reading,4
1998,INDIANA,G04_AM_A,,Reading,4
1998,INDIANA,G04_HP_A,,Reading,4
1998,INDIANA,G04_TR_A,,Reading,4
1998,IOWA,G04_WH_A,,Reading,4
1998,IOWA,G04_BL_A,,Reading,4
1998,IOWA,G04_HI_A,,Reading,4
1998,IOWA,G04_AS_A,,Reading,4
1998,IOWA,G04_AM_A,,Reading,4
1998,IOWA,G04_HP_A,,Reading,4
1998,IOWA,G04_TR_A,,Reading,4
1998,KANSAS,G04_WH_A,,Reading,4
1998,KANSAS,G04_BL_A,,Reading,4
1998,KANSAS,G04_HI_A,,Reading,4
1998,KANSAS,G04_AS_A,,Reading,4
1998,KANSAS,G04_AM_A,,Reading,4
1998,KANSAS,G04_HP_A,,Reading,4
1998,KANSAS,G04_TR_A,,Reading,4
1998,KENTUCKY,G04_WH_A,,Reading,4
1998,KENTUCKY,G04_BL_A,,Reading,4
1998,KENTUCKY,G04_HI_A,,Reading,4
1998,KENTUCKY,G04_AS_A,,Reading,4
1998,KENTUCKY,G04_AM_A,,Reading,4
1998,KENTUCKY,G04_HP_A,,Reading,4
1998,KENTUCKY,G04_TR_A,,Reading,4
1998,LOUISIANA,G04_WH_A,,Reading,4
1998,LOUISIANA,G04_BL_A,,Reading,4
1998,LOUISIANA,G04_HI_A,,Reading,4
1998,LOUISIANA,G04_AS_A,,Reading,4
1998,LOUISIANA,G04_AM_A,,Reading,4
1998,LOUISIANA,G04_HP_A,,Reading,4
1998,LOUISIANA,G04_TR_A,,Reading,4
1998,MAINE,G04_WH_A,,Reading,4
1998,MAINE,G04_BL_A,,Reading,4
1998,MAINE,G04_HI_A,,Reading,4
1998,MAINE,G04_AS_A,,Reading,4
1998,MAINE,G04_AM_A,,Reading,4
1998,MAINE,G04_HP_A,,Reading,4
1998,MAINE,G04_TR_A,,Reading,4
1998,MARYLAND,G04_WH_A,,Reading,4
1998,MARYLAND,G04_BL_A,,Reading,4
1998,MARYLAND,G04_HI_A,,Reading,4
1998,MARYLAND,G04_AS_A,,Reading,4
1998,MARYLAND,G04_AM_A,,Reading,4
1998,MARYLAND,G04_HP_A,,Reading,4
1998,MARYLAND,G04_TR_A,,Reading,4
1998,MASSACHUSETTS,G04_WH_A,,Reading,4
1998,MASSACHUSETTS,G04_BL_A,,Reading,4
1998,MASSACHUSETTS,G04_HI_A,,Reading,4
1998,MASSACHUSETTS,G04_AS_A,,Reading,4
1998,MASSACHUSETTS,G04_AM_A,,Reading,4
1998,MASSACHUSETTS,G04_HP_A,,Reading,4
1998,MASSACHUSETTS,G04_TR_A,,Reading,4
1998,MICHIGAN,G04_WH_A,,Reading,4
1998,MICHIGAN,G04_BL_A,,Reading,4
1998,MICHIGAN,G04_HI_A,,Reading,4
1998,MICHIGAN,G04_AS_A,,Reading,4
1998,MICHIGAN,G04_AM_A,,Reading,4
1998,MICHIGAN,G04_HP_A,,Reading,4
1998,MICHIGAN,G04_TR_A,,Reading,4
1998,MINNESOTA,G04_WH_A,,Reading,4
1998,MINNESOTA,G04_BL_A,,Reading,4
1998,MINNESOTA,G04_HI_A,,Reading,4
1998,MINNESOTA,G04_AS_A,,Reading,4
1998,MINNESOTA,G04_AM_A,,Reading,4
1998,MINNESOTA,G04_HP_A,,Reading,4
1998,MINNESOTA,G04_TR_A,,Reading,4
1998,MISSISSIPPI,G04_WH_A,,Reading,4
1998,MISSISSIPPI,G04_BL_A,,Reading,4
1998,MISSISSIPPI,G04_HI_A,,Reading,4
1998,MISSISSIPPI,G04_AS_A,,Reading,4
1998,MISSISSIPPI,G04_AM_A,,Reading,4
1998,MISSISSIPPI,G04_HP_A,,Reading,4
1998,MISSISSIPPI,G04_TR_A,,Reading,4
1998,MISSOURI,G04_WH_A,,Reading,4
1998,MISSOURI,G04_BL_A,,Reading,4
1998,MISSOURI,G04_HI_A,,Reading,4
1998,MISSOURI,G04_AS_A,,Reading,4
1998,MISSOURI,G04_AM_A,,Reading,4
1998,MISSOURI,G04_HP_A,,Reading,4
1998,MISSOURI,G04_TR_A,,Reading,4
1998,MONTANA,G04_WH_A,,Reading,4
1998,MONTANA,G04_BL_A,,Reading,4
1998,MONTANA,G04_HI_A,,Reading,4
1998,MONTANA,G04_AS_A,,Reading,4
1998,MONTANA,G04_AM_A,,Reading,4
1998,MONTANA,G04_HP_A,,Reading,4
1998,MONTANA,G04_TR_A,,Reading,4
1998,NEBRASKA,G04_WH_A,,Reading,4
1998,NEBRASKA,G04_BL_A,,Reading,4
1998,NEBRASKA,G04_HI_A,,Reading,4
1998,NEBRASKA,G04_AS_A,,Reading,4
1998,NEBRASKA,G04_AM_A,,Reading,4
1998,NEBRASKA,G04_HP_A,,Reading,4
1998,NEBRASKA,G04_TR_A,,Reading,4
1998,NEVADA,G04_WH_A,,Reading,4
1998,NEVADA,G04_BL_A,,Reading,4
1998,NEVADA,G04_HI_A,,Reading,4
1998,NEVADA,G04_AS_A,,Reading,4
1998,NEVADA,G04_AM_A,,Reading,4
1998,NEVADA,G04_HP_A,,Reading,4
1998,NEVADA,G04_TR_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_WH_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_BL_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_HI_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_AS_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_AM_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_HP_A,,Reading,4
1998,NEW_HAMPSHIRE,G04_TR_A,,Reading,4
1998,NEW_JERSEY,G04_WH_A,,Reading,4
1998,NEW_JERSEY,G04_BL_A,,Reading,4
1998,NEW_JERSEY,G04_HI_A,,Reading,4
1998,NEW_JERSEY,G04_AS_A,,Reading,4
1998,NEW_JERSEY,G04_AM_A,,Reading,4
1998,NEW_JERSEY,G04_HP_A,,Reading,4
1998,NEW_JERSEY,G04_TR_A,,Reading,4
1998,NEW_MEXICO,G04_WH_A,,Reading,4
1998,NEW_MEXICO,G04_BL_A,,Reading,4
1998,NEW_MEXICO,G04_HI_A,,Reading,4
1998,NEW_MEXICO,G04_AS_A,,Reading,4
1998,NEW_MEXICO,G04_AM_A,,Reading,4
1998,NEW_MEXICO,G04_HP_A,,Reading,4
1998,NEW_MEXICO,G04_TR_A,,Reading,4
1998,NEW_YORK,G04_WH_A,,Reading,4
1998,NEW_YORK,G04_BL_A,,Reading,4
1998,NEW_YORK,G04_HI_A,,Reading,4
1998,NEW_YORK,G04_AS_A,,Reading,4
1998,NEW_YORK,G04_AM_A,,Reading,4
1998,NEW_YORK,G04_HP_A,,Reading,4
1998,NEW_YORK,G04_TR_A,,Reading,4
1998,NORTH_CAROLINA,G04_WH_A,,Reading,4
1998,NORTH_CAROLINA,G04_BL_A,,Reading,4
1998,NORTH_CAROLINA,G04_HI_A,,Reading,4
1998,NORTH_CAROLINA,G04_AS_A,,Reading,4
1998,NORTH_CAROLINA,G04_AM_A,,Reading,4
1998,NORTH_CAROLINA,G04_HP_A,,Reading,4
1998,NORTH_CAROLINA,G04_TR_A,,Reading,4
1998,NORTH_DAKOTA,G04_WH_A,,Reading,4
1998,NORTH_DAKOTA,G04_BL_A,,Reading,4
1998,NORTH_DAKOTA,G04_HI_A,,Reading,4
1998,NORTH_DAKOTA,G04_AS_A,,Reading,4
1998,NORTH_DAKOTA,G04_AM_A,,Reading,4
1998,NORTH_DAKOTA,G04_HP_A,,Reading,4
1998,NORTH_DAKOTA,G04_TR_A,,Reading,4
1998,OHIO,G04_WH_A,,Reading,4
1998,OHIO,G04_BL_A,,Reading,4
1998,OHIO,G04_HI_A,,Reading,4
1998,OHIO,G04_AS_A,,Reading,4
1998,OHIO,G04_AM_A,,Reading,4
1998,OHIO,G04_HP_A,,Reading,4
1998,OHIO,G04_TR_A,,Reading,4
1998,OKLAHOMA,G04_WH_A,,Reading,4
1998,OKLAHOMA,G04_BL_A,,Reading,4
1998,OKLAHOMA,G04_HI_A,,Reading,4
1998,OKLAHOMA,G04_AS_A,,Reading,4
1998,OKLAHOMA,G04_AM_A,,Reading,4
1998,OKLAHOMA,G04_HP_A,,Reading,4
1998,OKLAHOMA,G04_TR_A,,Reading,4
1998,OREGON,G04_WH_A,,Reading,4
1998,OREGON,G04_BL_A,,Reading,4
1998,OREGON,G04_HI_A,,Reading,4
1998,OREGON,G04_AS_A,,Reading,4
1998,OREGON,G04_AM_A,,Reading,4
1998,OREGON,G04_HP_A,,Reading,4
1998,OREGON,G04_TR_A,,Reading,4
1998,PENNSYLVANIA,G04_WH_A,,Reading,4
1998,PENNSYLVANIA,G04_BL_A,,Reading,4
1998,PENNSYLVANIA,G04_HI_A,,Reading,4
1998,PENNSYLVANIA,G04_AS_A,,Reading,4
1998,PENNSYLVANIA,G04_AM_A,,Reading,4
1998,PENNSYLVANIA,G04_HP_A,,Reading,4
1998,PENNSYLVANIA,G04_TR_A,,Reading,4
1998,RHODE_ISLAND,G04_WH_A,,Reading,4
1998,RHODE_ISLAND,G04_BL_A,,Reading,4
1998,RHODE_ISLAND,G04_HI_A,,Reading,4
1998,RHODE_ISLAND,G04_AS_A,,Reading,4
1998,RHODE_ISLAND,G04_AM_A,,Reading,4
1998,RHODE_ISLAND,G04_HP_A,,Reading,4
1998,RHODE_ISLAND,G04_TR_A,,Reading,4
1998,SOUTH_CAROLINA,G04_WH_A,,Reading,4
1998,SOUTH_CAROLINA,G04_BL_A,,Reading,4
1998,SOUTH_CAROLINA,G04_HI_A,,Reading,4
1998,SOUTH_CAROLINA,G04_AS_A,,Reading,4
1998,SOUTH_CAROLINA,G04_AM_A,,Reading,4
1998,SOUTH_CAROLINA,G04_HP_A,,Reading,4
1998,SOUTH_CAROLINA,G04_TR_A,,Reading,4
1998,SOUTH_DAKOTA,G04_WH_A,,Reading,4
1998,SOUTH_DAKOTA,G04_BL_A,,Reading,4
1998,SOUTH_DAKOTA,G04_HI_A,,Reading,4
1998,SOUTH_DAKOTA,G04_AS_A,,Reading,4
1998,SOUTH_DAKOTA,G04_AM_A,,Reading,4
1998,SOUTH_DAKOTA,G04_HP_A,,Reading,4
1998,SOUTH_DAKOTA,G04_TR_A,,Reading,4
1998,TENNESSEE,G04_WH_A,,Reading,4
1998,TENNESSEE,G04_BL_A,,Reading,4
1998,TENNESSEE,G04_HI_A,,Reading,4
1998,TENNESSEE,G04_AS_A,,Reading,4
1998,TENNESSEE,G04_AM_A,,Reading,4
1998,TENNESSEE,G04_HP_A,,Reading,4
1998,TENNESSEE,G04_TR_A,,Reading,4
1998,TEXAS,G04_WH_A,,Reading,4
1998,TEXAS,G04_BL_A,,Reading,4
1998,TEXAS,G04_HI_A,,Reading,4
1998,TEXAS,G04_AS_A,,Reading,4
1998,TEXAS,G04_AM_A,,Reading,4
1998,TEXAS,G04_HP_A,,Reading,4
1998,TEXAS,G04_TR_A,,Reading,4
1998,UTAH,G04_WH_A,,Reading,4
1998,UTAH,G04_BL_A,,Reading,4
1998,UTAH,G04_HI_A,,Reading,4
1998,UTAH,G04_AS_A,,Reading,4
1998,UTAH,G04_AM_A,,Reading,4
1998,UTAH,G04_HP_A,,Reading,4
1998,UTAH,G04_TR_A,,Reading,4
1998,VERMONT,G04_WH_A,,Reading,4
1998,VERMONT,G04_BL_A,,Reading,4
1998,VERMONT,G04_HI_A,,Reading,4
1998,VERMONT,G04_AS_A,,Reading,4
1998,VERMONT,G04_AM_A,,Reading,4
1998,VERMONT,G04_HP_A,,Reading,4
1998,VERMONT,G04_TR_A,,Reading,4
1998,VIRGINIA,G04_WH_A,,Reading,4
1998,VIRGINIA,G04_BL_A,,Reading,4
1998,VIRGINIA,G04_HI_A,,Reading,4
1998,VIRGINIA,G04_AS_A,,Reading,4
1998,VIRGINIA,G04_AM_A,,Reading,4
1998,VIRGINIA,G04_HP_A,,Reading,4
1998,VIRGINIA,G04_TR_A,,Reading,4
1998,WASHINGTON,G04_WH_A,,Reading,4
1998,WASHINGTON,G04_BL_A,,Reading,4
1998,WASHINGTON,G04_HI_A,,Reading,4
1998,WASHINGTON,G04_AS_A,,Reading,4
1998,WASHINGTON,G04_AM_A,,Reading,4
1998,WASHINGTON,G04_HP_A,,Reading,4
1998,WASHINGTON,G04_TR_A,,Reading,4
1998,WEST_VIRGINIA,G04_WH_A,,Reading,4
1998,WEST_VIRGINIA,G04_BL_A,,Reading,4
1998,WEST_VIRGINIA,G04_HI_A,,Reading,4
1998,WEST_VIRGINIA,G04_AS_A,,Reading,4
1998,WEST_VIRGINIA,G04_AM_A,,Reading,4
1998,WEST_VIRGINIA,G04_HP_A,,Reading,4
1998,WEST_VIRGINIA,G04_TR_A,,Reading,4
1998,WISCONSIN,G04_WH_A,,Reading,4
1998,WISCONSIN,G04_BL_A,,Reading,4
1998,WISCONSIN,G04_HI_A,,Reading,4
1998,WISCONSIN,G04_AS_A,,Reading,4
1998,WISCONSIN,G04_AM_A,,Reading,4
1998,WISCONSIN,G04_HP_A,,Reading,4
1998,WISCONSIN,G04_TR_A,,Reading,4
1998,WYOMING,G04_WH_A,,Reading,4
1998,WYOMING,G04_BL_A,,Reading,4
1998,WYOMING,G04_HI_A,,Reading,4
1998,WYOMING,G04_AS_A,,Reading,4
1998,WYOMING,G04_AM_A,,Reading,4
1998,WYOMING,G04_HP_A,,Reading,4
1998,WYOMING,G04_TR_A,,Reading,4
1994,NATIONAL,G04_WH_A,,Reading,4
1994,NATIONAL,G04_BL_A,,Reading,4
1994,NATIONAL,G04_HI_A,,Reading,4
1994,NATIONAL,G04_AS_A,,Reading,4
1994,NATIONAL,G04_AM_A,,Reading,4
1994,NATIONAL,G04_HP_A,,Reading,4
1994,NATIONAL,G04_TR_A,,Reading,4
1994,ALABAMA,G04_WH_A,,Reading,4
1994,ALABAMA,G04_BL_A,,Reading,4
1994,ALABAMA,G04_HI_A,,Reading,4
1994,ALABAMA,G04_AS_A,,Reading,4
1994,ALABAMA,G04_AM_A,,Reading,4
1994,ALABAMA,G04_HP_A,,Reading,4
1994,ALABAMA,G04_TR_A,,Reading,4
1994,ALASKA,G04_WH_A,,Reading,4
1994,ALASKA,G04_BL_A,,Reading,4
1994,ALASKA,G04_HI_A,,Reading,4
1994,ALASKA,G04_AS_A,,Reading,4
1994,ALASKA,G04_AM_A,,Reading,4
1994,ALASKA,G04_HP_A,,Reading,4
1994,ALASKA,G04_TR_A,,Reading,4
1994,ARIZONA,G04_WH_A,,Reading,4
1994,ARIZONA,G04_BL_A,,Reading,4
1994,ARIZONA,G04_HI_A,,Reading,4
1994,ARIZONA,G04_AS_A,,Reading,4
1994,ARIZONA,G04_AM_A,,Reading,4
1994,ARIZONA,G04_HP_A,,Reading,4
1994,ARIZONA,G04_TR_A,,Reading,4
1994,ARKANSAS,G04_WH_A,,Reading,4
1994,ARKANSAS,G04_BL_A,,Reading,4
1994,ARKANSAS,G04_HI_A,,Reading,4
1994,ARKANSAS,G04_AS_A,,Reading,4
1994,ARKANSAS,G04_AM_A,,Reading,4
1994,ARKANSAS,G04_HP_A,,Reading,4
1994,ARKANSAS,G04_TR_A,,Reading,4
1994,CALIFORNIA,G04_WH_A,,Reading,4
1994,CALIFORNIA,G04_BL_A,,Reading,4
1994,CALIFORNIA,G04_HI_A,,Reading,4
1994,CALIFORNIA,G04_AS_A,,Reading,4
1994,CALIFORNIA,G04_AM_A,,Reading,4
1994,CALIFORNIA,G04_HP_A,,Reading,4
1994,CALIFORNIA,G04_TR_A,,Reading,4
1994,COLORADO,G04_WH_A,,Reading,4
1994,COLORADO,G04_BL_A,,Reading,4
1994,COLORADO,G04_HI_A,,Reading,4
1994,COLORADO,G04_AS_A,,Reading,4
1994,COLORADO,G04_AM_A,,Reading,4
1994,COLORADO,G04_HP_A,,Reading,4
1994,COLORADO,G04_TR_A,,Reading,4
1994,CONNECTICUT,G04_WH_A,,Reading,4
1994,CONNECTICUT,G04_BL_A,,Reading,4
1994,CONNECTICUT,G04_HI_A,,Reading,4
1994,CONNECTICUT,G04_AS_A,,Reading,4
1994,CONNECTICUT,G04_AM_A,,Reading,4
1994,CONNECTICUT,G04_HP_A,,Reading,4
1994,CONNECTICUT,G04_TR_A,,Reading,4
1994,DELAWARE,G04_WH_A,,Reading,4
1994,DELAWARE,G04_BL_A,,Reading,4
1994,DELAWARE,G04_HI_A,,Reading,4
1994,DELAWARE,G04_AS_A,,Reading,4
1994,DELAWARE,G04_AM_A,,Reading,4
1994,DELAWARE,G04_HP_A,,Reading,4
1994,DELAWARE,G04_TR_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_WH_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_BL_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_HI_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_AS_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_AM_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_HP_A,,Reading,4
1994,DISTRICT_OF_COLUMBIA,G04_TR_A,,Reading,4
1994,DODEA,G04_WH_A,,Reading,4
1994,DODEA,G04_BL_A,,Reading,4
1994,DODEA,G04_HI_A,,Reading,4
1994,DODEA,G04_AS_A,,Reading,4
1994,DODEA,G04_AM_A,,Reading,4
1994,DODEA,G04_HP_A,,Reading,4
1994,DODEA,G04_TR_A,,Reading,4
1994,FLORIDA,G04_WH_A,,Reading,4
1994,FLORIDA,G04_BL_A,,Reading,4
1994,FLORIDA,G04_HI_A,,Reading,4
1994,FLORIDA,G04_AS_A,,Reading,4
1994,FLORIDA,G04_AM_A,,Reading,4
1994,FLORIDA,G04_HP_A,,Reading,4
1994,FLORIDA,G04_TR_A,,Reading,4
1994,GEORGIA,G04_WH_A,,Reading,4
1994,GEORGIA,G04_BL_A,,Reading,4
1994,GEORGIA,G04_HI_A,,Reading,4
1994,GEORGIA,G04_AS_A,,Reading,4
1994,GEORGIA,G04_AM_A,,Reading,4
1994,GEORGIA,G04_HP_A,,Reading,4
1994,GEORGIA,G04_TR_A,,Reading,4
1994,HAWAII,G04_WH_A,,Reading,4
1994,HAWAII,G04_BL_A,,Reading,4
1994,HAWAII,G04_HI_A,,Reading,4
1994,HAWAII,G04_AS_A,,Reading,4
1994,HAWAII,G04_AM_A,,Reading,4
1994,HAWAII,G04_HP_A,,Reading,4
1994,HAWAII,G04_TR_A,,Reading,4
1994,IDAHO,G04_WH_A,,Reading,4
1994,IDAHO,G04_BL_A,,Reading,4
1994,IDAHO,G04_HI_A,,Reading,4
1994,IDAHO,G04_AS_A,,Reading,4
1994,IDAHO,G04_AM_A,,Reading,4
1994,IDAHO,G04_HP_A,,Reading,4
1994,IDAHO,G04_TR_A,,Reading,4
1994,ILLINOIS,G04_WH_A,,Reading,4
1994,ILLINOIS,G04_BL_A,,Reading,4
1994,ILLINOIS,G04_HI_A,,Reading,4
1994,ILLINOIS,G04_AS_A,,Reading,4
1994,ILLINOIS,G04_AM_A,,Reading,4
1994,ILLINOIS,G04_HP_A,,Reading,4
1994,ILLINOIS,G04_TR_A,,Reading,4
1994,INDIANA,G04_WH_A,,Reading,4
1994,INDIANA,G04_BL_A,,Reading,4
1994,INDIANA,G04_HI_A,,Reading,4
1994,INDIANA,G04_AS_A,,Reading,4
1994,INDIANA,G04_AM_A,,Reading,4
1994,INDIANA,G04_HP_A,,Reading,4
1994,INDIANA,G04_TR_A,,Reading,4
1994,IOWA,G04_WH_A,,Reading,4
1994,IOWA,G04_BL_A,,Reading,4
1994,IOWA,G04_HI_A,,Reading,4
1994,IOWA,G04_AS_A,,Reading,4
1994,IOWA,G04_AM_A,,Reading,4
1994,IOWA,G04_HP_A,,Reading,4
1994,IOWA,G04_TR_A,,Reading,4
1994,KANSAS,G04_WH_A,,Reading,4
1994,KANSAS,G04_BL_A,,Reading,4
1994,KANSAS,G04_HI_A,,Reading,4
1994,KANSAS,G04_AS_A,,Reading,4
1994,KANSAS,G04_AM_A,,Reading,4
1994,KANSAS,G04_HP_A,,Reading,4
1994,KANSAS,G04_TR_A,,Reading,4
1994,KENTUCKY,G04_WH_A,,Reading,4
1994,KENTUCKY,G04_BL_A,,Reading,4
1994,KENTUCKY,G04_HI_A,,Reading,4
1994,KENTUCKY,G04_AS_A,,Reading,4
1994,KENTUCKY,G04_AM_A,,Reading,4
1994,KENTUCKY,G04_HP_A,,Reading,4
1994,KENTUCKY,G04_TR_A,,Reading,4
1994,LOUISIANA,G04_WH_A,,Reading,4
1994,LOUISIANA,G04_BL_A,,Reading,4
1994,LOUISIANA,G04_HI_A,,Reading,4
1994,LOUISIANA,G04_AS_A,,Reading,4
1994,LOUISIANA,G04_AM_A,,Reading,4
1994,LOUISIANA,G04_HP_A,,Reading,4
1994,LOUISIANA,G04_TR_A,,Reading,4
1994,MAINE,G04_WH_A,,Reading,4
1994,MAINE,G04_BL_A,,Reading,4
1994,MAINE,G04_HI_A,,Reading,4
1994,MAINE,G04_AS_A,,Reading,4
1994,MAINE,G04_AM_A,,Reading,4
1994,MAINE,G04_HP_A,,Reading,4
1994,MAINE,G04_TR_A,,Reading,4
1994,MARYLAND,G04_WH_A,,Reading,4
1994,MARYLAND,G04_BL_A,,Reading,4
1994,MARYLAND,G04_HI_A,,Reading,4
1994,MARYLAND,G04_AS_A,,Reading,4
1994,MARYLAND,G04_AM_A,,Reading,4
1994,MARYLAND,G04_HP_A,,Reading,4
1994,MARYLAND,G04_TR_A,,Reading,4
1994,MASSACHUSETTS,G04_WH_A,,Reading,4
1994,MASSACHUSETTS,G04_BL_A,,Reading,4
1994,MASSACHUSETTS,G04_HI_A,,Reading,4
1994,MASSACHUSETTS,G04_AS_A,,Reading,4
1994,MASSACHUSETTS,G04_AM_A,,Reading,4
1994,MASSACHUSETTS,G04_HP_A,,Reading,4
1994,MASSACHUSETTS,G04_TR_A,,Reading,4
1994,MICHIGAN,G04_WH_A,,Reading,4
1994,MICHIGAN,G04_BL_A,,Reading,4
1994,MICHIGAN,G04_HI_A,,Reading,4
1994,MICHIGAN,G04_AS_A,,Reading,4
1994,MICHIGAN,G04_AM_A,,Reading,4
1994,MICHIGAN,G04_HP_A,,Reading,4
1994,MICHIGAN,G04_TR_A,,Reading,4
1994,MINNESOTA,G04_WH_A,,Reading,4
1994,MINNESOTA,G04_BL_A,,Reading,4
1994,MINNESOTA,G04_HI_A,,Reading,4
1994,MINNESOTA,G04_AS_A,,Reading,4
1994,MINNESOTA,G04_AM_A,,Reading,4
1994,MINNESOTA,G04_HP_A,,Reading,4
1994,MINNESOTA,G04_TR_A,,Reading,4
1994,MISSISSIPPI,G04_WH_A,,Reading,4
1994,MISSISSIPPI,G04_BL_A,,Reading,4
1994,MISSISSIPPI,G04_HI_A,,Reading,4
1994,MISSISSIPPI,G04_AS_A,,Reading,4
1994,MISSISSIPPI,G04_AM_A,,Reading,4
1994,MISSISSIPPI,G04_HP_A,,Reading,4
1994,MISSISSIPPI,G04_TR_A,,Reading,4
1994,MISSOURI,G04_WH_A,,Reading,4
1994,MISSOURI,G04_BL_A,,Reading,4
1994,MISSOURI,G04_HI_A,,Reading,4
1994,MISSOURI,G04_AS_A,,Reading,4
1994,MISSOURI,G04_AM_A,,Reading,4
1994,MISSOURI,G04_HP_A,,Reading,4
1994,MISSOURI,G04_TR_A,,Reading,4
1994,MONTANA,G04_WH_A,,Reading,4
1994,MONTANA,G04_BL_A,,Reading,4
1994,MONTANA,G04_HI_A,,Reading,4
1994,MONTANA,G04_AS_A,,Reading,4
1994,MONTANA,G04_AM_A,,Reading,4
1994,MONTANA,G04_HP_A,,Reading,4
1994,MONTANA,G04_TR_A,,Reading,4
1994,NEBRASKA,G04_WH_A,,Reading,4
1994,NEBRASKA,G04_BL_A,,Reading,4
1994,NEBRASKA,G04_HI_A,,Reading,4
1994,NEBRASKA,G04_AS_A,,Reading,4
1994,NEBRASKA,G04_AM_A,,Reading,4
1994,NEBRASKA,G04_HP_A,,Reading,4
1994,NEBRASKA,G04_TR_A,,Reading,4
1994,NEVADA,G04_WH_A,,Reading,4
1994,NEVADA,G04_BL_A,,Reading,4
1994,NEVADA,G04_HI_A,,Reading,4
1994,NEVADA,G04_AS_A,,Reading,4
1994,NEVADA,G04_AM_A,,Reading,4
1994,NEVADA,G04_HP_A,,Reading,4
1994,NEVADA,G04_TR_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_WH_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_BL_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_HI_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_AS_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_AM_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_HP_A,,Reading,4
1994,NEW_HAMPSHIRE,G04_TR_A,,Reading,4
1994,NEW_JERSEY,G04_WH_A,,Reading,4
1994,NEW_JERSEY,G04_BL_A,,Reading,4
1994,NEW_JERSEY,G04_HI_A,,Reading,4
1994,NEW_JERSEY,G04_AS_A,,Reading,4
1994,NEW_JERSEY,G04_AM_A,,Reading,4
1994,NEW_JERSEY,G04_HP_A,,Reading,4
1994,NEW_JERSEY,G04_TR_A,,Reading,4
1994,NEW_MEXICO,G04_WH_A,,Reading,4
1994,NEW_MEXICO,G04_BL_A,,Reading,4
1994,NEW_MEXICO,G04_HI_A,,Reading,4
1994,NEW_MEXICO,G04_AS_A,,Reading,4
1994,NEW_MEXICO,G04_AM_A,,Reading,4
1994,NEW_MEXICO,G04_HP_A,,Reading,4
1994,NEW_MEXICO,G04_TR_A,,Reading,4
1994,NEW_YORK,G04_WH_A,,Reading,4
1994,NEW_YORK,G04_BL_A,,Reading,4
1994,NEW_YORK,G04_HI_A,,Reading,4
1994,NEW_YORK,G04_AS_A,,Reading,4
1994,NEW_YORK,G04_AM_A,,Reading,4
1994,NEW_YORK,G04_HP_A,,Reading,4
1994,NEW_YORK,G04_TR_A,,Reading,4
1994,NORTH_CAROLINA,G04_WH_A,,Reading,4
1994,NORTH_CAROLINA,G04_BL_A,,Reading,4
1994,NORTH_CAROLINA,G04_HI_A,,Reading,4
1994,NORTH_CAROLINA,G04_AS_A,,Reading,4
1994,NORTH_CAROLINA,G04_AM_A,,Reading,4
1994,NORTH_CAROLINA,G04_HP_A,,Reading,4
1994,NORTH_CAROLINA,G04_TR_A,,Reading,4
1994,NORTH_DAKOTA,G04_WH_A,,Reading,4
1994,NORTH_DAKOTA,G04_BL_A,,Reading,4
1994,NORTH_DAKOTA,G04_HI_A,,Reading,4
1994,NORTH_DAKOTA,G04_AS_A,,Reading,4
1994,NORTH_DAKOTA,G04_AM_A,,Reading,4
